CMDLINE streamlit run scoring_runage.py
MEM 1.558594 1689635158.2664
MEM 3.570312 1689635158.3679
MEM 3.570312 1689635158.4759
MEM 3.570312 1689635158.5839
MEM 3.570312 1689635158.6920
MEM 3.570312 1689635158.8006
MEM 3.570312 1689635158.9096
MEM 3.570312 1689635159.0172
MEM 3.570312 1689635159.1247
MEM 3.570312 1689635159.2331
MEM 3.570312 1689635159.3422
MEM 3.570312 1689635159.4506
MEM 3.570312 1689635159.5586
MEM 3.570312 1689635159.6668
MEM 3.570312 1689635159.7750
MEM 3.570312 1689635159.8830
MEM 3.570312 1689635159.9916
MEM 3.570312 1689635160.0996
MEM 3.570312 1689635160.2076
MEM 3.570312 1689635160.3161
MEM 3.570312 1689635160.4241
MEM 3.570312 1689635160.5321
MEM 3.570312 1689635160.6405
MEM 3.570312 1689635160.7485
MEM 3.570312 1689635160.8569
MEM 3.570312 1689635160.9659
MEM 3.570312 1689635161.0734
MEM 3.570312 1689635161.1814
MEM 3.570312 1689635161.2893
MEM 3.570312 1689635161.3978
MEM 3.570312 1689635161.5058
MEM 3.570312 1689635161.6139
MEM 3.570312 1689635161.7224
MEM 3.570312 1689635161.8310
MEM 3.570312 1689635161.9396
MEM 3.570312 1689635162.0487
MEM 3.570312 1689635162.1548
MEM 3.570312 1689635162.2634
MEM 3.570312 1689635162.3714
MEM 3.570312 1689635162.4793
MEM 3.570312 1689635162.5878
MEM 3.570312 1689635162.6963
MEM 3.570312 1689635162.8050
MEM 3.570312 1689635162.9123
MEM 3.570312 1689635163.0217
MEM 3.570312 1689635163.1298
MEM 3.570312 1689635163.2393
MEM 3.570312 1689635163.3482
MEM 3.570312 1689635163.4563
MEM 3.570312 1689635163.5654
MEM 3.570312 1689635163.6744
MEM 3.570312 1689635163.7824
MEM 3.570312 1689635163.8901
MEM 3.570312 1689635163.9998
MEM 3.570312 1689635164.1064
MEM 3.570312 1689635164.2162
MEM 3.570312 1689635164.3234
MEM 3.570312 1689635164.4326
MEM 3.570312 1689635164.5410
MEM 3.570312 1689635164.6491
MEM 3.570312 1689635164.7574
MEM 3.570312 1689635164.8658
MEM 3.570312 1689635164.9748
MEM 3.570312 1689635165.0827
MEM 3.570312 1689635165.1907
MEM 3.570312 1689635165.2989
MEM 3.570312 1689635165.4069
MEM 3.570312 1689635165.5172
MEM 3.570312 1689635165.6256
MEM 3.570312 1689635165.7402
MEM 3.570312 1689635165.8423
MEM 3.570312 1689635165.9558
MEM 3.570312 1689635166.0716
MEM 3.570312 1689635166.1892
MEM 3.570312 1689635166.2924
MEM 3.570312 1689635166.4141
MEM 3.570312 1689635166.5352
MEM 3.570312 1689635166.6509
MEM 3.570312 1689635166.7840
MEM 3.570312 1689635166.9009
MEM 3.570312 1689635167.0228
MEM 3.570312 1689635167.1364
MEM 3.570312 1689635167.2674
MEM 3.570312 1689635167.4058
MEM 3.570312 1689635167.5143
MEM 3.570312 1689635167.6431
MEM 3.570312 1689635167.7901
MEM 3.570312 1689635167.9014
MEM 3.570312 1689635168.0095
MEM 3.570312 1689635168.1402
MEM 3.570312 1689635168.2551
MEM 3.570312 1689635168.3636
MEM 3.570312 1689635168.4743
MEM 3.570312 1689635168.5808
MEM 3.570312 1689635168.7097
MEM 3.570312 1689635168.8382
MEM 3.570312 1689635168.9560
MEM 3.570312 1689635169.0636
MEM 3.570312 1689635169.1789
MEM 3.570312 1689635169.2926
MEM 3.570312 1689635169.4022
MEM 3.570312 1689635169.5077
MEM 3.570312 1689635169.6173
MEM 3.570312 1689635169.7263
MEM 3.570312 1689635169.8364
MEM 3.570312 1689635169.9586
MEM 3.570312 1689635170.0642
MEM 3.570312 1689635170.1735
MEM 3.570312 1689635170.2860
MEM 3.570312 1689635170.3937
MEM 3.570312 1689635170.5068
MEM 3.570312 1689635170.6218
MEM 3.570312 1689635170.7338
MEM 3.570312 1689635170.8402
MEM 3.570312 1689635170.9487
MEM 3.570312 1689635171.0622
MEM 3.570312 1689635171.1670
MEM 3.570312 1689635171.2830
MEM 3.570312 1689635171.3970
MEM 3.570312 1689635171.5055
MEM 3.570312 1689635171.6158
MEM 3.570312 1689635171.7387
MEM 3.570312 1689635171.8725
MEM 3.570312 1689635171.9840
MEM 3.570312 1689635172.0913
MEM 3.570312 1689635172.1994
MEM 3.570312 1689635172.3092
MEM 3.570312 1689635172.4159
MEM 3.570312 1689635172.5244
MEM 3.570312 1689635172.6334
MEM 3.570312 1689635172.7426
MEM 3.570312 1689635172.8523
MEM 3.570312 1689635172.9596
MEM 3.570312 1689635173.0674
MEM 3.570312 1689635173.1771
MEM 3.570312 1689635173.2862
MEM 3.570312 1689635173.3940
MEM 3.570312 1689635173.5018
MEM 3.570312 1689635173.6097
MEM 3.570312 1689635173.7177
MEM 3.570312 1689635173.8262
